date,session_key,meeting_key,driver_number,position
2023-03-05T15:33:14.687000+00:00,7953,1141,4,19
2023-03-05T15:35:47.699000+00:00,7953,1141,18,8
2023-03-05T15:35:47.699000+00:00,7953,1141,77,9
2023-03-05T15:35:47.715000+00:00,7953,1141,18,9
2023-03-05T15:35:47.715000+00:00,7953,1141,77,8
2023-03-05T15:35:49.637000+00:00,7953,1141,18,8
2023-03-05T15:35:49.637000+00:00,7953,1141,77,9
2023-03-05T15:41:46.037000+00:00,7953,1141,31,19
2023-03-05T15:41:46.037000+00:00,7953,1141,4,18
2023-03-05T15:44:36.143000+00:00,7953,1141,24,14
2023-03-05T15:44:36.143000+00:00,7953,1141,21,15
2023-03-05T15:45:19.173000+00:00,7953,1141,11,2
2023-03-05T15:45:19.173000+00:00,7953,1141,16,3
2023-03-05T15:45:55.095000+00:00,7953,1141,2,12
2023-03-05T15:45:55.095000+00:00,7953,1141,10,13
2023-03-05T15:45:59.657000+00:00,7953,1141,24,13
2023-03-05T15:45:59.657000+00:00,7953,1141,10,14
2023-03-05T15:46:01.001000+00:00,7953,1141,21,14
2023-03-05T15:46:01.001000+00:00,7953,1141,10,15
2023-03-05T15:46:05.641000+00:00,7953,1141,27,15
2023-03-05T15:46:05.641000+00:00,7953,1141,10,16
2023-03-05T15:46:07.673000+00:00,7953,1141,20,16
2023-03-05T15:46:07.673000+00:00,7953,1141,10,17
2023-03-05T15:47:35.140000+00:00,7953,1141,22,12
2023-03-05T15:47:35.140000+00:00,7953,1141,23,11
2023-03-05T15:47:35.140000+00:00,7953,1141,2,10
2023-03-05T15:47:39.093000+00:00,7953,1141,24,11
2023-03-05T15:47:39.093000+00:00,7953,1141,22,13
2023-03-05T15:47:39.093000+00:00,7953,1141,23,12
2023-03-05T15:47:40.983000+00:00,7953,1141,22,14
2023-03-05T15:47:40.983000+00:00,7953,1141,23,13
2023-03-05T15:47:40.983000+00:00,7953,1141,21,12
2023-03-05T15:47:42.405000+00:00,7953,1141,27,16
2023-03-05T15:47:42.405000+00:00,7953,1141,20,15
2023-03-05T15:47:47.249000+00:00,7953,1141,22,15
2023-03-05T15:47:47.249000+00:00,7953,1141,23,14
2023-03-05T15:47:47.249000+00:00,7953,1141,20,13
2023-03-05T15:47:54.421000+00:00,7953,1141,27,17
2023-03-05T15:47:54.421000+00:00,7953,1141,10,16
2023-03-05T15:48:02.045000+00:00,7953,1141,27,18
2023-03-05T15:48:02.045000+00:00,7953,1141,4,17
2023-03-05T15:48:05.936000+00:00,7953,1141,31,18
2023-03-05T15:48:05.936000+00:00,7953,1141,27,19
2023-03-05T15:48:07.420000+00:00,7953,1141,22,16
2023-03-05T15:48:07.420000+00:00,7953,1141,10,15
2023-03-05T15:48:38.592000+00:00,7953,1141,22,15
2023-03-05T15:48:38.592000+00:00,7953,1141,10,16
2023-03-05T15:48:44.685000+00:00,7953,1141,22,16
2023-03-05T15:48:44.685000+00:00,7953,1141,10,15
2023-03-05T15:49:26.560000+00:00,7953,1141,20,12
2023-03-05T15:49:26.560000+00:00,7953,1141,21,13
2023-03-05T15:49:32.263000+00:00,7953,1141,23,13
2023-03-05T15:49:32.263000+00:00,7953,1141,21,14
2023-03-05T15:49:32.919000+00:00,7953,1141,21,15
2023-03-05T15:49:32.919000+00:00,7953,1141,10,14
2023-03-05T15:49:33.575000+00:00,7953,1141,22,15
2023-03-05T15:49:33.575000+00:00,7953,1141,21,16
2023-03-05T15:49:45.575000+00:00,7953,1141,31,17
2023-03-05T15:49:45.575000+00:00,7953,1141,4,18
2023-03-05T15:50:00.653000+00:00,7953,1141,27,18
2023-03-05T15:50:00.653000+00:00,7953,1141,4,19
2023-03-05T15:52:34.009000+00:00,7953,1141,77,10
2023-03-05T15:52:34.009000+00:00,7953,1141,2,9
2023-03-05T15:52:37.072000+00:00,7953,1141,77,11
2023-03-05T15:52:37.072000+00:00,7953,1141,24,10
2023-03-05T15:52:43.119000+00:00,7953,1141,23,12
2023-03-05T15:52:43.119000+00:00,7953,1141,20,13
2023-03-05T15:52:48.697000+00:00,7953,1141,20,14
2023-03-05T15:52:48.697000+00:00,7953,1141,10,13
2023-03-05T15:52:49.134000+00:00,7953,1141,22,14
2023-03-05T15:52:49.134000+00:00,7953,1141,20,15
2023-03-05T15:53:01.509000+00:00,7953,1141,20,16
2023-03-05T15:53:01.509000+00:00,7953,1141,21,15
2023-03-05T15:53:08.321000+00:00,7953,1141,31,16
2023-03-05T15:53:08.321000+00:00,7953,1141,20,17
2023-03-05T15:53:37.399000+00:00,7953,1141,14,5
2023-03-05T15:53:37.399000+00:00,7953,1141,44,6
2023-03-05T15:53:47.867000+00:00,7953,1141,63,6
2023-03-05T15:53:47.867000+00:00,7953,1141,44,7
2023-03-05T15:54:11.679000+00:00,7953,1141,24,9
2023-03-05T15:54:11.679000+00:00,7953,1141,2,10
2023-03-05T15:54:22.398000+00:00,7953,1141,77,10
2023-03-05T15:54:22.398000+00:00,7953,1141,2,11
2023-03-05T15:54:25.632000+00:00,7953,1141,23,11
2023-03-05T15:54:25.632000+00:00,7953,1141,2,12
2023-03-05T15:54:26.429000+00:00,7953,1141,2,13
2023-03-05T15:54:26.429000+00:00,7953,1141,10,12
2023-03-05T15:54:27.304000+00:00,7953,1141,22,13
2023-03-05T15:54:27.304000+00:00,7953,1141,2,14
2023-03-05T15:55:20.288000+00:00,7953,1141,55,5
2023-03-05T15:55:20.288000+00:00,7953,1141,14,4
2023-03-05T15:55:42.568000+00:00,7953,1141,63,7
2023-03-05T15:55:42.568000+00:00,7953,1141,44,6
2023-03-05T15:56:07.912000+00:00,7953,1141,63,8
2023-03-05T15:56:07.912000+00:00,7953,1141,18,7
2023-03-05T15:57:16.520000+00:00,7953,1141,31,17
2023-03-05T15:57:16.520000+00:00,7953,1141,20,16
2023-03-05T15:57:32.504000+00:00,7953,1141,77,9
2023-03-05T15:57:32.504000+00:00,7953,1141,24,10
2023-03-05T15:57:41.676000+00:00,7953,1141,24,11
2023-03-05T15:57:41.676000+00:00,7953,1141,23,10
2023-03-05T15:57:42.410000+00:00,7953,1141,24,12
2023-03-05T15:57:42.410000+00:00,7953,1141,10,11
2023-03-05T15:57:43.113000+00:00,7953,1141,24,13
2023-03-05T15:57:43.113000+00:00,7953,1141,22,12
2023-03-05T15:57:53.316000+00:00,7953,1141,24,14
2023-03-05T15:57:53.316000+00:00,7953,1141,2,13
2023-03-05T15:57:54.988000+00:00,7953,1141,24,15
2023-03-05T15:57:54.988000+00:00,7953,1141,21,14
2023-03-05T15:58:03.441000+00:00,7953,1141,31,18
2023-03-05T15:58:03.441000+00:00,7953,1141,27,17
2023-03-05T15:58:21.191000+00:00,7953,1141,31,19
2023-03-05T15:58:21.191000+00:00,7953,1141,4,18
2023-03-05T15:58:35.893000+00:00,7953,1141,16,4
2023-03-05T15:58:35.893000+00:00,7953,1141,14,3
2023-03-05T16:00:22.704000+00:00,7953,1141,16,3
2023-03-05T16:00:22.704000+00:00,7953,1141,14,4
2023-03-05T16:00:31.829000+00:00,7953,1141,55,4
2023-03-05T16:00:31.829000+00:00,7953,1141,14,5
2023-03-05T16:00:37.469000+00:00,7953,1141,14,6
2023-03-05T16:00:37.469000+00:00,7953,1141,44,5
2023-03-05T16:04:07.169000+00:00,7953,1141,14,5
2023-03-05T16:04:07.169000+00:00,7953,1141,44,6
2023-03-05T16:04:12.512000+00:00,7953,1141,14,6
2023-03-05T16:04:12.512000+00:00,7953,1141,44,5
2023-03-05T16:06:16.026000+00:00,7953,1141,14,5
2023-03-05T16:06:16.026000+00:00,7953,1141,44,6
2023-03-05T16:06:57.728000+00:00,7953,1141,31,18
2023-03-05T16:06:57.728000+00:00,7953,1141,4,19
2023-03-05T16:09:55.694000+00:00,7953,1141,16,4
2023-03-05T16:09:55.694000+00:00,7953,1141,55,3
2023-03-05T16:09:57.928000+00:00,7953,1141,16,5
2023-03-05T16:09:57.928000+00:00,7953,1141,14,4
2023-03-05T16:09:59.006000+00:00,7953,1141,16,6
2023-03-05T16:09:59.006000+00:00,7953,1141,44,5
2023-03-05T16:10:05.272000+00:00,7953,1141,16,7
2023-03-05T16:10:05.272000+00:00,7953,1141,18,6
2023-03-05T16:10:07.069000+00:00,7953,1141,16,8
2023-03-05T16:10:07.069000+00:00,7953,1141,63,7
2023-03-05T16:10:19.146000+00:00,7953,1141,16,9
2023-03-05T16:10:19.146000+00:00,7953,1141,77,8
2023-03-05T16:10:31.006000+00:00,7953,1141,16,10
2023-03-05T16:10:31.006000+00:00,7953,1141,23,9
2023-03-05T16:10:32.131000+00:00,7953,1141,16,11
2023-03-05T16:10:32.131000+00:00,7953,1141,10,10
2023-03-05T16:10:33.459000+00:00,7953,1141,16,12
2023-03-05T16:10:33.459000+00:00,7953,1141,22,11
2023-03-05T16:10:42.849000+00:00,7953,1141,16,13
2023-03-05T16:10:42.849000+00:00,7953,1141,2,12
2023-03-05T16:10:52.052000+00:00,7953,1141,16,14
2023-03-05T16:10:52.052000+00:00,7953,1141,21,13
2023-03-05T16:10:53.021000+00:00,7953,1141,16,15
2023-03-05T16:10:53.021000+00:00,7953,1141,24,14
2023-03-05T16:10:57.677000+00:00,7953,1141,16,16
2023-03-05T16:10:57.677000+00:00,7953,1141,20,15
2023-03-05T16:11:04.380000+00:00,7953,1141,16,17
2023-03-05T16:11:04.380000+00:00,7953,1141,27,16
2023-03-05T16:11:18.192000+00:00,7953,1141,22,12
2023-03-05T16:11:18.192000+00:00,7953,1141,2,13
2023-03-05T16:11:18.192000+00:00,7953,1141,21,11
2023-03-05T16:11:19.942000+00:00,7953,1141,24,13
2023-03-05T16:11:19.942000+00:00,7953,1141,2,14
2023-03-05T16:11:20.395000+00:00,7953,1141,23,10
2023-03-05T16:11:20.395000+00:00,7953,1141,21,9
2023-03-05T16:11:20.395000+00:00,7953,1141,10,11
2023-03-05T16:11:22.380000+00:00,7953,1141,24,12
2023-03-05T16:11:22.380000+00:00,7953,1141,22,13
2023-03-05T16:11:22.942000+00:00,7953,1141,23,9
2023-03-05T16:11:22.942000+00:00,7953,1141,21,10
2023-03-05T16:11:23.598000+00:00,7953,1141,21,11
2023-03-05T16:11:23.598000+00:00,7953,1141,10,10
2023-03-05T16:11:29.458000+00:00,7953,1141,21,10
2023-03-05T16:11:29.458000+00:00,7953,1141,10,11
2023-03-05T16:11:40.723000+00:00,7953,1141,21,11
2023-03-05T16:11:40.723000+00:00,7953,1141,10,10
2023-03-05T16:11:56.379000+00:00,7953,1141,16,18
2023-03-05T16:11:56.379000+00:00,7953,1141,31,17
2023-03-05T16:12:07.707000+00:00,7953,1141,16,19
2023-03-05T16:12:07.707000+00:00,7953,1141,4,18
2023-03-05T16:13:15.784000+00:00,7953,1141,23,10
2023-03-05T16:13:15.784000+00:00,7953,1141,10,9
2023-03-05T16:13:24.018000+00:00,7953,1141,24,13
2023-03-05T16:13:24.018000+00:00,7953,1141,22,12
2023-03-05T16:13:29.377000+00:00,7953,1141,22,11
2023-03-05T16:13:29.377000+00:00,7953,1141,21,12
2023-03-05T16:14:06.533000+00:00,7953,1141,31,18
2023-03-05T16:14:06.533000+00:00,7953,1141,4,17
2023-03-05T16:14:59.454000+00:00,7953,1141,24,12
2023-03-05T16:14:59.454000+00:00,7953,1141,21,13
2023-03-05T16:16:30.671000+00:00,7953,1141,2,13
2023-03-05T16:16:30.671000+00:00,7953,1141,21,14
2023-03-05T16:18:14.497000+00:00,7953,1141,55,4
2023-03-05T16:18:14.497000+00:00,7953,1141,14,3
2023-03-05T16:19:46.949000+00:00,7953,1141,24,13
2023-03-05T16:19:46.949000+00:00,7953,1141,2,12
2023-03-05T16:19:53.902000+00:00,7953,1141,24,12
2023-03-05T16:19:53.902000+00:00,7953,1141,2,13
2023-03-05T16:21:42.025000+00:00,7953,1141,24,13
2023-03-05T16:21:42.025000+00:00,7953,1141,2,12
2023-03-05T16:28:01.471000+00:00,7953,1141,63,6
2023-03-05T16:28:01.471000+00:00,7953,1141,18,7
2023-03-05T16:28:02.893000+00:00,7953,1141,63,7
2023-03-05T16:28:02.893000+00:00,7953,1141,18,6
2023-03-05T16:28:09.299000+00:00,7953,1141,20,14
2023-03-05T16:28:09.299000+00:00,7953,1141,21,15
2023-03-05T16:34:39.823000+00:00,7953,1141,24,14
2023-03-05T16:34:39.823000+00:00,7953,1141,20,13
2023-03-05T16:34:44.479000+00:00,7953,1141,24,15
2023-03-05T16:34:44.479000+00:00,7953,1141,21,14
2023-03-05T16:34:46.464000+00:00,7953,1141,27,15
2023-03-05T16:34:46.464000+00:00,7953,1141,24,16
2023-03-19T16:01:05.770000+00:00,7779,1142,11,1
2023-03-19T16:01:05.770000+00:00,7779,1142,14,2
2023-03-19T16:01:05.770000+00:00,7779,1142,63,3
2023-03-19T16:01:05.770000+00:00,7779,1142,55,4
2023-03-19T16:01:05.770000+00:00,7779,1142,18,5
2023-03-19T16:01:05.770000+00:00,7779,1142,31,6
2023-03-19T16:01:05.770000+00:00,7779,1142,44,7
2023-03-19T16:01:05.770000+00:00,7779,1142,81,8
2023-03-19T16:01:05.770000+00:00,7779,1142,10,9
2023-03-19T16:01:05.770000+00:00,7779,1142,27,10
2023-03-19T16:01:05.770000+00:00,7779,1142,24,11
2023-03-19T16:01:05.770000+00:00,7779,1142,16,12
2023-03-19T16:01:05.770000+00:00,7779,1142,20,13
2023-03-19T16:01:05.770000+00:00,7779,1142,77,14
2023-03-19T16:01:05.770000+00:00,7779,1142,1,15
2023-03-19T16:01:05.770000+00:00,7779,1142,22,16
2023-03-19T16:01:05.770000+00:00,7779,1142,23,17
2023-03-19T16:01:05.770000+00:00,7779,1142,21,18
2023-03-19T16:01:05.770000+00:00,7779,1142,4,19
2023-03-19T16:01:05.770000+00:00,7779,1142,2,20
2023-03-19T17:03:57.623000+00:00,7779,1142,11,2
2023-03-19T17:03:57.623000+00:00,7779,1142,14,1
2023-03-19T17:03:59.389000+00:00,7779,1142,27,11
2023-03-19T17:03:59.389000+00:00,7779,1142,24,12
2023-03-19T17:03:59.389000+00:00,7779,1142,16,10
2023-03-19T17:03:59.404000+00:00,7779,1142,27,12
2023-03-19T17:03:59.404000+00:00,7779,1142,24,11
2023-03-19T17:04:00.311000+00:00,7779,1142,22,17
2023-03-19T17:04:00.311000+00:00,7779,1142,23,16
2023-03-19T17:04:00.389000+00:00,7779,1142,22,16
2023-03-19T17:04:00.389000+00:00,7779,1142,23,17
2023-03-19T17:04:00.498000+00:00,7779,1142,21,19
2023-03-19T17:04:00.498000+00:00,7779,1142,4,18
2023-03-19T17:04:02.842000+00:00,7779,1142,81,9
2023-03-19T17:04:02.842000+00:00,7779,1142,10,8
2023-03-19T17:04:07.935000+00:00,7779,1142,81,8
2023-03-19T17:04:07.935000+00:00,7779,1142,10,9
2023-03-19T17:04:13.779000+00:00,7779,1142,22,17
2023-03-19T17:04:13.779000+00:00,7779,1142,23,16
2023-03-19T17:04:19.466000+00:00,7779,1142,22,16
2023-03-19T17:04:19.466000+00:00,7779,1142,23,17
2023-03-19T17:04:32.904000+00:00,7779,1142,55,5
2023-03-19T17:04:32.904000+00:00,7779,1142,18,4
2023-03-19T17:04:41.607000+00:00,7779,1142,81,9
2023-03-19T17:04:41.607000+00:00,7779,1142,10,8
2023-03-19T17:04:43.560000+00:00,7779,1142,22,17
2023-03-19T17:04:43.560000+00:00,7779,1142,23,16
2023-03-19T17:04:48.232000+00:00,7779,1142,22,16
2023-03-19T17:04:48.232000+00:00,7779,1142,23,17
2023-03-19T17:04:57.294000+00:00,7779,1142,81,10
2023-03-19T17:04:57.294000+00:00,7779,1142,16,9
2023-03-19T17:05:03.497000+00:00,7779,1142,81,9
2023-03-19T17:05:03.497000+00:00,7779,1142,16,10
2023-03-19T17:05:05.981000+00:00,7779,1142,81,10
2023-03-19T17:05:05.981000+00:00,7779,1142,16,9
2023-03-19T17:05:06.716000+00:00,7779,1142,27,13
2023-03-19T17:05:06.716000+00:00,7779,1142,20,12
2023-03-19T17:05:21.637000+00:00,7779,1142,77,15
2023-03-19T17:05:21.637000+00:00,7779,1142,1,14
2023-03-19T17:05:23.856000+00:00,7779,1142,81,11
2023-03-19T17:05:23.856000+00:00,7779,1142,24,10
2023-03-19T17:05:27.981000+00:00,7779,1142,81,10
2023-03-19T17:05:27.981000+00:00,7779,1142,24,11
2023-03-19T17:05:35.528000+00:00,7779,1142,81,11
2023-03-19T17:05:35.528000+00:00,7779,1142,24,10
2023-03-19T17:05:35.637000+00:00,7779,1142,81,12
2023-03-19T17:05:35.637000+00:00,7779,1142,20,11
2023-03-19T17:05:35.715000+00:00,7779,1142,81,13
2023-03-19T17:05:35.715000+00:00,7779,1142,27,12
2023-03-19T17:05:36.153000+00:00,7779,1142,81,14
2023-03-19T17:05:36.153000+00:00,7779,1142,1,13
2023-03-19T17:05:36.684000+00:00,7779,1142,81,15
2023-03-19T17:05:36.684000+00:00,7779,1142,77,16
2023-03-19T17:05:36.684000+00:00,7779,1142,22,14
2023-03-19T17:05:36.746000+00:00,7779,1142,81,16
2023-03-19T17:05:36.746000+00:00,7779,1142,77,15
2023-03-19T17:05:37.043000+00:00,7779,1142,81,17
2023-03-19T17:05:37.043000+00:00,7779,1142,23,16
2023-03-19T17:05:37.293000+00:00,7779,1142,81,18
2023-03-19T17:05:37.293000+00:00,7779,1142,4,17
2023-03-19T17:05:37.684000+00:00,7779,1142,81,19
2023-03-19T17:05:37.684000+00:00,7779,1142,21,18
2023-03-19T17:05:38.996000+00:00,7779,1142,24,11
2023-03-19T17:05:38.996000+00:00,7779,1142,20,10
2023-03-19T17:05:41.559000+00:00,7779,1142,81,20
2023-03-19T17:05:41.559000+00:00,7779,1142,2,19
2023-03-19T17:05:44.355000+00:00,7779,1142,24,10
2023-03-19T17:05:44.355000+00:00,7779,1142,20,11
2023-03-19T17:06:25.792000+00:00,7779,1142,21,19
2023-03-19T17:06:25.792000+00:00,7779,1142,2,18
2023-03-19T17:07:17.651000+00:00,7779,1142,4,18
2023-03-19T17:07:17.651000+00:00,7779,1142,2,17
2023-03-19T17:07:18.416000+00:00,7779,1142,21,18
2023-03-19T17:07:18.416000+00:00,7779,1142,4,19
2023-03-19T17:07:46.650000+00:00,7779,1142,81,19
2023-03-19T17:07:46.650000+00:00,7779,1142,4,20
2023-03-19T17:08:47.649000+00:00,7779,1142,11,1
2023-03-19T17:08:47.649000+00:00,7779,1142,14,2
2023-03-19T17:09:08.211000+00:00,7779,1142,27,13
2023-03-19T17:09:08.211000+00:00,7779,1142,1,12
2023-03-19T17:10:30.132000+00:00,7779,1142,20,12
2023-03-19T17:10:30.132000+00:00,7779,1142,1,11
2023-03-19T17:12:07.505000+00:00,7779,1142,27,12
2023-03-19T17:12:07.505000+00:00,7779,1142,20,13
2023-03-19T17:13:43.362000+00:00,7779,1142,10,9
2023-03-19T17:13:43.362000+00:00,7779,1142,16,8
2023-03-19T17:15:22.361000+00:00,7779,1142,24,11
2023-03-19T17:15:22.361000+00:00,7779,1142,1,10
2023-03-19T17:15:30.345000+00:00,7779,1142,77,16
2023-03-19T17:15:30.345000+00:00,7779,1142,23,15
2023-03-19T17:15:37.173000+00:00,7779,1142,21,17
2023-03-19T17:15:37.173000+00:00,7779,1142,2,18
2023-03-19T17:16:55.031000+00:00,7779,1142,44,8
2023-03-19T17:16:55.031000+00:00,7779,1142,16,7
2023-03-19T17:16:55.593000+00:00,7779,1142,20,14
2023-03-19T17:16:55.593000+00:00,7779,1142,22,13
2023-03-19T17:17:02.062000+00:00,7779,1142,20,15
2023-03-19T17:17:02.062000+00:00,7779,1142,23,14
2023-03-19T17:17:03.484000+00:00,7779,1142,20,16
2023-03-19T17:17:03.484000+00:00,7779,1142,77,15
2023-03-19T17:17:03.656000+00:00,7779,1142,20,17
2023-03-19T17:17:03.656000+00:00,7779,1142,21,16
2023-03-19T17:17:04.187000+00:00,7779,1142,20,18
2023-03-19T17:17:04.187000+00:00,7779,1142,2,17
2023-03-19T17:18:13.326000+00:00,7779,1142,10,10
2023-03-19T17:18:13.326000+00:00,7779,1142,1,9
2023-03-19T17:18:37.623000+00:00,7779,1142,77,16
2023-03-19T17:18:37.623000+00:00,7779,1142,21,15
2023-03-19T17:18:38.154000+00:00,7779,1142,77,17
2023-03-19T17:18:38.154000+00:00,7779,1142,2,16
2023-03-19T17:18:53.013000+00:00,7779,1142,20,17
2023-03-19T17:18:53.013000+00:00,7779,1142,77,18
2023-03-19T17:18:55.888000+00:00,7779,1142,81,18
2023-03-19T17:18:55.888000+00:00,7779,1142,77,19
2023-03-19T17:21:38.401000+00:00,7779,1142,44,9
2023-03-19T17:21:38.401000+00:00,7779,1142,1,8
2023-03-19T17:21:44.276000+00:00,7779,1142,27,13
2023-03-19T17:21:44.276000+00:00,7779,1142,22,12
2023-03-19T17:21:47.713000+00:00,7779,1142,24,12
2023-03-19T17:21:47.713000+00:00,7779,1142,22,11
2023-03-19T17:21:50.354000+00:00,7779,1142,27,14
2023-03-19T17:21:50.354000+00:00,7779,1142,24,13
2023-03-19T17:21:50.354000+00:00,7779,1142,23,12
2023-03-19T17:21:54.244000+00:00,7779,1142,27,15
2023-03-19T17:21:54.244000+00:00,7779,1142,24,14
2023-03-19T17:21:54.244000+00:00,7779,1142,21,13
2023-03-19T17:21:54.932000+00:00,7779,1142,27,16
2023-03-19T17:21:54.932000+00:00,7779,1142,24,15
2023-03-19T17:21:54.932000+00:00,7779,1142,2,14
2023-03-19T17:22:04.603000+00:00,7779,1142,27,17
2023-03-19T17:22:04.603000+00:00,7779,1142,20,16
2023-03-19T17:22:15.056000+00:00,7779,1142,24,16
2023-03-19T17:22:15.056000+00:00,7779,1142,20,15
2023-03-19T17:23:16.540000+00:00,7779,1142,31,7
2023-03-19T17:23:16.540000+00:00,7779,1142,16,6
2023-03-19T17:23:27.211000+00:00,7779,1142,27,16
2023-03-19T17:23:27.211000+00:00,7779,1142,24,17
2023-03-19T17:23:41.695000+00:00,7779,1142,27,17
2023-03-19T17:23:41.695000+00:00,7779,1142,24,16
2023-03-19T17:24:38.851000+00:00,7779,1142,55,4
2023-03-19T17:24:38.851000+00:00,7779,1142,18,5
2023-03-19T17:24:46.694000+00:00,7779,1142,18,6
2023-03-19T17:24:46.694000+00:00,7779,1142,16,5
2023-03-19T17:24:48.397000+00:00,7779,1142,18,7
2023-03-19T17:24:48.397000+00:00,7779,1142,31,6
2023-03-19T17:24:48.429000+00:00,7779,1142,18,8
2023-03-19T17:24:48.429000+00:00,7779,1142,1,7
2023-03-19T17:24:50.835000+00:00,7779,1142,18,9
2023-03-19T17:24:50.835000+00:00,7779,1142,44,8
2023-03-19T17:24:52.741000+00:00,7779,1142,18,10
2023-03-19T17:24:52.741000+00:00,7779,1142,10,9
2023-03-19T17:24:53.757000+00:00,7779,1142,31,7
2023-03-19T17:24:53.757000+00:00,7779,1142,1,6
2023-03-19T17:24:59.678000+00:00,7779,1142,18,11
2023-03-19T17:24:59.678000+00:00,7779,1142,22,10
2023-03-19T17:26:35.598000+00:00,7779,1142,10,10
2023-03-19T17:26:35.598000+00:00,7779,1142,22,9
2023-03-19T17:26:38.989000+00:00,7779,1142,18,10
2023-03-19T17:26:38.989000+00:00,7779,1142,10,11
2023-03-19T17:26:39.177000+00:00,7779,1142,10,12
2023-03-19T17:26:39.177000+00:00,7779,1142,23,11
2023-03-19T17:26:42.958000+00:00,7779,1142,10,13
2023-03-19T17:26:42.958000+00:00,7779,1142,21,12
2023-03-19T17:26:44.192000+00:00,7779,1142,10,14
2023-03-19T17:26:44.192000+00:00,7779,1142,2,13
2023-03-19T17:27:56.394000+00:00,7779,1142,55,5
2023-03-19T17:27:56.394000+00:00,7779,1142,16,4
2023-03-19T17:27:57.331000+00:00,7779,1142,55,6
2023-03-19T17:27:57.331000+00:00,7779,1142,1,5
2023-03-19T17:28:01.175000+00:00,7779,1142,55,7
2023-03-19T17:28:01.175000+00:00,7779,1142,31,6
2023-03-19T17:28:02.222000+00:00,7779,1142,55,8
2023-03-19T17:28:02.222000+00:00,7779,1142,44,7
2023-03-19T17:28:16.612000+00:00,7779,1142,55,9
2023-03-19T17:28:16.612000+00:00,7779,1142,22,8
2023-03-19T17:29:28.439000+00:00,7779,1142,16,5
2023-03-19T17:29:28.439000+00:00,7779,1142,1,4
2023-03-19T17:29:34.002000+00:00,7779,1142,31,7
2023-03-19T17:29:34.002000+00:00,7779,1142,44,6
2023-03-19T17:29:37.376000+00:00,7779,1142,44,5
2023-03-19T17:29:37.376000+00:00,7779,1142,16,6
2023-03-19T17:29:46.861000+00:00,7779,1142,31,8
2023-03-19T17:29:46.861000+00:00,7779,1142,16,7
2023-03-19T17:29:46.861000+00:00,7779,1142,22,6
2023-03-19T17:29:48.267000+00:00,7779,1142,55,7
2023-03-19T17:29:48.267000+00:00,7779,1142,31,9
2023-03-19T17:29:48.267000+00:00,7779,1142,16,8
2023-03-19T17:29:51.845000+00:00,7779,1142,18,9
2023-03-19T17:29:51.845000+00:00,7779,1142,31,10
2023-03-19T17:29:52.751000+00:00,7779,1142,31,11
2023-03-19T17:29:52.751000+00:00,7779,1142,23,10
2023-03-19T17:29:55.110000+00:00,7779,1142,31,12
2023-03-19T17:29:55.110000+00:00,7779,1142,21,11
2023-03-19T17:30:02.142000+00:00,7779,1142,31,13
2023-03-19T17:30:02.142000+00:00,7779,1142,2,12
2023-03-19T17:30:34.579000+00:00,7779,1142,18,10
2023-03-19T17:30:34.579000+00:00,7779,1142,23,9
2023-03-19T17:30:36.610000+00:00,7779,1142,18,11
2023-03-19T17:30:36.610000+00:00,7779,1142,21,10
2023-03-19T17:30:38.594000+00:00,7779,1142,18,12
2023-03-19T17:30:38.594000+00:00,7779,1142,2,11
2023-03-19T17:30:39.422000+00:00,7779,1142,18,13
2023-03-19T17:30:39.422000+00:00,7779,1142,31,12
2023-03-19T17:30:41.766000+00:00,7779,1142,18,14
2023-03-19T17:30:41.766000+00:00,7779,1142,10,13
2023-03-19T17:30:43.594000+00:00,7779,1142,18,15
2023-03-19T17:30:43.594000+00:00,7779,1142,20,14
2023-03-19T17:30:45.672000+00:00,7779,1142,18,16
2023-03-19T17:30:45.672000+00:00,7779,1142,24,15
2023-03-19T17:30:48.297000+00:00,7779,1142,18,17
2023-03-19T17:30:48.297000+00:00,7779,1142,27,16
2023-03-19T17:30:50.969000+00:00,7779,1142,18,18
2023-03-19T17:30:50.969000+00:00,7779,1142,81,17
2023-03-19T17:30:57.266000+00:00,7779,1142,18,19
2023-03-19T17:30:57.266000+00:00,7779,1142,77,18
2023-03-19T17:30:58.906000+00:00,7779,1142,18,20
2023-03-19T17:30:58.906000+00:00,7779,1142,4,19
2023-03-19T17:31:32.312000+00:00,7779,1142,55,6
2023-03-19T17:31:32.312000+00:00,7779,1142,22,7
2023-03-19T17:31:34.718000+00:00,7779,1142,16,7
2023-03-19T17:31:34.718000+00:00,7779,1142,22,8
2023-03-19T17:31:40.437000+00:00,7779,1142,21,11
2023-03-19T17:31:40.437000+00:00,7779,1142,2,10
2023-03-19T17:31:45.030000+00:00,7779,1142,22,9
2023-03-19T17:31:45.030000+00:00,7779,1142,23,10
2023-03-19T17:31:45.030000+00:00,7779,1142,2,8
2023-03-19T17:31:46.780000+00:00,7779,1142,31,10
2023-03-19T17:31:46.780000+00:00,7779,1142,23,11
2023-03-19T17:31:46.780000+00:00,7779,1142,21,12
2023-03-19T17:31:49.296000+00:00,7779,1142,10,11
2023-03-19T17:31:49.296000+00:00,7779,1142,23,12
2023-03-19T17:31:49.296000+00:00,7779,1142,21,13
2023-03-19T17:31:51.827000+00:00,7779,1142,20,12
2023-03-19T17:31:51.827000+00:00,7779,1142,23,13
2023-03-19T17:31:51.827000+00:00,7779,1142,21,14
